PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,Transported
0000_0027_01,67.56980183456719,0.9509885927229291,74.25831535338261,64.34861788144033,168.58485335431152,38.53977830750601,Mars,1
0000_0028_01,30.063868991880497,49.200423696867674,24.885385963225296,137.73368872783698,30.634530980063744,151.13564314706875,Europa,1
0000_0029_01,0.830625020672322,57.75158588818903,18.64926155454853,49.04287143494676,187.62242847171393,9.77424900256608,Europa,0
0000_0030_01,30.170661222939692,62.0187854921873,96.42752042571254,153.96945300642426,97.54013279510187,112.72439519242599,Mars,1
0000_0031_01,215.22781845089378,16.16647179836221,52.2387814134697,28.665353523001876,128.06719956878626,82.78265527475743,Mars,1
0000_0032_01,28.650277526206608,7.7423401130329665,160.10744288179856,169.82866765377375,63.973352262994766,66.13827278014872,Earth,1
0000_0033_01,75.77109289559003,345.7771283044298,38.32946375468077,103.01571640314421,136.15340699006595,63.75295579981454,Europa,1
0000_0034_01,112.2544912103189,120.67872729323987,61.82552465834273,110.954575950078,46.652917310247744,59.330260964709154,Earth,0
0000_0035_01,92.08436499710223,71.31474759526225,2.856651625295811,15.658005448858205,70.84893600640044,123.95667638923094,Earth,0
0000_0036_01,50.886359500475535,6.6791501793606045,23.911402309329745,7.125957839401671,77.82245441907739,138.35300029732755,Mars,0
0000_0037_01,165.96701238797755,15.121882694387658,49.03101253970567,14.045472011539617,17.344615664066655,85.8181075720592,Mars,1
0000_0038_01,102.81860488984304,16.91994062730443,106.45995976355802,162.51518126262715,260.1070629043916,1.4475797147174951,Mars,1
0000_0039_01,49.68612358691235,59.28288435866834,127.48799874627346,206.47281730951434,3.409817594180808,85.95636067300971,Earth,1
0000_0040_01,103.84665799954104,158.04355440630815,5.5682961360351015,160.16256381303893,13.637594281630257,128.83057272907038,Earth,1
0000_0041_01,47.136828118997045,126.93895953746838,180.83360980577288,52.40676674105768,170.2239355613348,57.43238146756549,Europa,1
0000_0042_01,18.435171761175948,33.68823889389576,171.66613082979563,215.5264109576364,30.32231026286933,84.01724817996038,Europa,1
0000_0043_01,0.11036955892888045,50.713943677856854,115.093692777578,167.0401801138914,3.3642941404521025,176.6286421296742,Europa,1
0000_0044_01,117.85219903674275,6.072685284814863,83.6824683955676,186.71953142697387,22.077122272319155,24.28136059765134,Europa,0
0000_0045_01,41.98442083947086,177.81212260994843,195.46347484020885,35.02989524671548,29.032002393038,62.77478360532158,Europa,1
0000_0046_01,16.063877095978754,118.23967869957687,221.78480016066658,130.8401186930581,101.9791421832159,121.07707034518423,Europa,1
0000_0047_01,135.71222262189156,45.13454696033703,17.092001195314758,78.68823065943549,169.23920138568803,66.12880262813765,Earth,0
0000_0048_01,64.36182895684614,182.0091740991101,66.94324432883201,14.645472715291163,143.657670414413,120.19618736923466,Mars,0
0000_0049_01,146.3040155362734,43.111932467514684,2.9707682375504803,207.322973285064,28.81218816841307,94.01532060450424,Europa,0
0000_0050_01,62.4083969394795,118.48425828011585,339.6695513772053,17.54256891241672,160.16471347954263,177.0022865149113,Earth,0
0000_0051_01,8.508228041631654,235.12469432694633,126.93563427251942,9.832197248888924,244.72321421142715,175.2582979314106,Earth,0
0000_0052_01,37.69220003059587,39.38044179018226,17.053913952941727,99.44209715866947,213.62293206111073,36.3436533482068,Mars,0
0000_0053_01,91.16762888408678,20.068566220796793,111.26911524926314,74.04850982458325,0.8021440414499708,105.30561766231938,Europa,0
0000_0054_01,133.0999522495951,2.757309906912841,42.476386287738535,7.94014788191982,80.59153880005607,34.455120463773284,Mars,0
0000_0055_01,123.12801191161985,165.45930044832755,90.26910288948676,65.62865483103013,25.493271600317428,44.52441555988891,Mars,0
0000_0056_01,53.921752322263856,1.0396803755969053,19.124897716638213,59.08226680002443,88.38458300825155,82.88591772622074,Mars,0
0000_0057_01,0.9212375851214567,118.10621873806654,165.0095160018759,59.22526095762693,128.13097574429634,7.550483372730266,Europa,1
0000_0058_01,63.1263431403564,84.05895418122408,91.76206650846504,43.684600798785524,96.59995470213681,149.47652012175232,Europa,0
0000_0059_01,127.55451271223592,91.90831693880101,152.2345256467975,34.68858590183909,40.326850438008115,16.25195370991674,Europa,0
0000_0060_01,17.917423784528992,7.550898063949951,8.394362206345903,35.201412385657704,39.560284965405636,162.00427613515652,Earth,0
0000_0061_01,11.434102333618288,35.60972360056414,16.486999292429793,103.33795960353828,31.479508638838396,107.79292517363771,Earth,1
0000_0062_01,80.63349740060282,156.92556718986205,13.659276926868774,199.645197990074,24.462567579622238,41.224813784000155,Earth,1
0000_0063_01,89.62066240806708,19.731714635766956,48.09106752250253,93.03059164574259,72.4230887234727,9.795514306110686,Europa,0
0000_0064_01,111.25258223941981,59.408203879321405,26.183041303357175,130.5731653060738,48.47294673610577,24.03199550085914,Mars,1
0000_0065_01,165.6240028570823,46.33346806775384,106.8116952430694,21.637031516107772,81.4364199546755,61.85101154764166,Mars,0
0000_0066_01,22.798987841966614,176.17170162571182,153.30391334509454,13.597455773986216,16.288113153134915,111.86689181296431,Earth,0
0000_0067_01,130.35328978920242,127.14123576723597,51.40712224921829,79.06596807253877,43.756189416933296,123.5033917288267,Mars,0
0000_0068_01,66.16360250476342,99.52586206671208,0.9328492774296819,153.46883504522455,74.9231013184993,125.80090741122515,Earth,0
0000_0069_01,34.51197546051243,88.75531667750401,120.16194489247448,81.46434693531447,67.98996569304171,120.43578129400122,Mars,1
0000_0070_01,66.1395605508414,87.89098180691343,112.16690480590324,49.7774878028373,8.470041455138869,50.78531017141925,Europa,0
0000_0071_01,183.80365664659692,23.56623526208335,167.072128184557,15.45664225417623,15.10645692783623,34.48252988032208,Earth,0
0000_0072_01,26.417396089004846,15.51717839537639,52.63159528984786,57.96956794701542,71.59478898799071,50.7060584029735,Earth,0
0000_0073_01,186.4643655814006,131.56278839944707,79.63464110704922,63.280712525074634,126.89571163838906,231.00857128000706,Mars,0
0000_0074_01,231.97451040897442,48.74593820889108,42.23001879535923,38.14472344628358,50.10856591537613,35.603882167554104,Europa,1
0000_0075_01,112.19025043752238,35.24573868894439,27.865105412045516,169.2864689751377,89.20339103771124,59.32905387982516,Europa,1
0000_0076_01,38.70470682381712,107.98286407550496,46.01923217408988,277.3759157112562,7.857250723654879,235.80580352611523,Europa,0
0000_0077_01,0.09926495341325392,7.510899494356451,56.69252393444344,96.28502401484329,10.714983779341694,23.64088073534595,Europa,1
0000_0078_01,39.17607765355023,186.85189854725542,99.34958206046001,44.73052139684454,75.2986106374446,202.63179432912915,Earth,0
0000_0079_01,168.7568914600893,48.80476232330081,88.04984869976387,44.552587820697426,79.79327656021007,180.7012101708257,Europa,1
0000_0080_01,8.032811216248806,95.69290663420881,3.447713856665125,28.58019302353376,87.48525793953337,86.18801633497293,Mars,1
0000_0081_01,65.71125715117464,173.38328386598448,60.53361675148524,78.48245709655015,102.62084217059598,36.797191808992665,Earth,0
0000_0082_01,177.7894044741516,107.72954892720998,115.52889759012155,61.71974456425504,69.09129540820899,88.39917869430013,Mars,1
0000_0083_01,21.82702182736474,4.33351758524492,117.01781747467709,54.040561191611914,45.74509370791732,207.39904229535685,Europa,1
0000_0084_01,50.84936028931877,144.2207392885558,21.98252221735389,64.53500733072364,29.3724767155873,29.08192120306093,Earth,1
0000_0085_01,20.175704358453658,145.7244547731025,48.844008042075686,45.927197216700776,60.74030933418858,127.82524184030041,Mars,0
0000_0086_01,121.5402117702074,12.850439961176072,120.807587980101,5.405021545439496,42.97264914981929,253.7225074435425,Europa,0
0000_0087_01,62.875110965968446,43.46710936768595,44.19394537564759,44.1657903121282,28.74540550836942,186.4760673525323,Earth,1
0000_0088_01,22.97602037670388,125.59358223307622,105.60878806950055,65.33004704344341,16.727624052545234,10.38733993713496,Europa,0
0000_0089_01,81.3267433113356,148.3549102581605,288.727145584531,45.746924233453655,140.68406100255203,116.85628406910686,Europa,1
0000_0090_01,39.707754934804036,86.46633485123947,167.62160643903118,58.09525834765904,56.18140075192861,63.94066799311783,Europa,0
0000_0091_01,126.86449905328892,90.39136489663802,9.889220471057367,46.06956086569183,12.682912923495127,35.94510997069813,Europa,0
0000_0092_01,40.20530938773524,52.52566819835995,71.22805981434999,163.93961224391572,138.13706668059604,72.72931149531337,Mars,0
0000_0093_01,2.7662146597768213,92.93606334288921,31.610015323928366,56.098385001607056,51.1055924031409,17.380990226578575,Europa,1
0000_0094_01,9.210815313215761,0.09309147699451259,114.95219869941239,62.18703823830572,46.008792774398685,42.43536491714303,Earth,0
0000_0095_01,116.35149481321184,97.92938199823493,56.673267066031315,111.72065174975481,103.39409444518094,107.8397710917807,Mars,0
0000_0096_01,59.61202770645761,41.01366068373821,45.384766021664134,110.35583444732629,112.39138406470425,146.29309869053836,Europa,0
0000_0097_01,56.105527217988936,181.46935990737353,22.207190449835984,201.89215737230123,96.06311230264939,1.3463107204210196,Earth,0
0000_0098_01,30.51134566424609,12.390107233259606,151.94310829547726,75.55899926123699,18.963457924696343,61.81415619717167,Earth,0
0000_0099_01,6.541286662485309,36.32321465131012,37.636450303560565,117.9660997368937,71.00006155204224,82.78636815703543,Mars,0
0000_0100_01,111.53707420504142,2.416004010354346,5.187379628651591,104.69099872563228,92.07345670556265,82.62952543866487,Mars,0
0000_0101_01,12.064532276535907,85.86032636594852,124.56890374971552,60.21663615047605,148.50762665583682,34.27495125305846,Mars,1
0000_0102_01,4.2714516526769515,151.56489758788175,72.80386590928636,130.88861367667624,91.72386498895429,95.02516881832844,Mars,1
0000_0103_01,50.22772692216189,21.408880436789786,36.875005676357226,79.78127664133092,102.49503535466539,124.56385553589497,Europa,0
0000_0104_01,13.871428833399086,119.76557716497436,152.25343436866018,218.99786444022575,87.54623837759853,164.3576642959254,Mars,0
0000_0105_01,70.40508568145384,155.61974394136823,78.79334586290747,49.33787513412932,210.83008710890635,90.3272060870603,Mars,0
0000_0106_01,218.61859012105302,148.7713384138455,68.21312758908036,19.14566684774025,22.861821814487104,0.4735659054167556,Earth,0
0000_0107_01,47.45778128318389,51.5909535148553,69.06975095362324,21.47625279182043,225.08570949969837,48.88627540922593,Mars,1
0000_0108_01,55.75503907227643,85.37063236303639,24.45729318237916,144.33552713511733,51.88874874106598,262.91809311716986,Earth,0
0000_0109_01,22.555408423383277,79.66346149798954,79.30864020479376,1.8227564751159662,14.265069604879557,128.54647118321944,Europa,0
0000_0110_01,161.87712152990414,93.51000115979252,27.91861411469302,2.4101605741123073,151.07192037321693,37.15360646614191,Earth,0
0000_0111_01,27.34861245507831,70.01696052004974,112.28420732163579,56.20581825574347,112.61960217751158,14.946619395947781,Europa,0
0000_0112_01,36.023020994102644,171.40632742377633,51.566278748606436,112.31031108824658,39.926665586994204,29.823936663652475,Earth,1
0000_0113_01,276.3242112485286,56.68845848834667,73.5683111924503,6.0987788813120964,79.5068429689332,88.71985525903455,Earth,1
0000_0114_01,10.763903521887748,27.031120971402157,154.0965598738532,87.62513920221156,71.8780576696333,200.81133699000804,Mars,1
0000_0115_01,60.154734233361246,78.72181946304272,61.98230626140658,97.55096754925167,82.18174220190447,77.84990480150475,Earth,0
0000_0116_01,26.528823029475667,106.73073626024868,183.8847290469344,155.9815176137327,47.040438502171824,96.88541498513248,Europa,0
0000_0117_01,86.8678037619532,44.425352228204005,121.12622830378236,100.64066086532243,121.36456237421842,17.466140929503904,Earth,0
0000_0118_01,144.28228145150206,63.078380653823594,22.345242983445672,5.34260868785082,126.77687879834663,157.04884676940895,Mars,0
0000_0119_01,105.19330326867741,38.486545836110416,159.31480750212714,11.498912250144599,96.24330931945688,14.694015757089964,Mars,0
0000_0120_01,109.10319470430468,98.5619374218483,56.386602090294524,206.4515369855838,107.1279096972937,51.44866668290092,Europa,0
0000_0121_01,60.938745479473894,61.2865651490911,9.467970866050337,179.35711625578796,42.8475398244281,65.6768790339482,Mars,0
0000_0122_01,170.27943109360993,36.57376600472874,57.838569532088265,47.67988850112951,15.501246470574202,95.8150383183418,Earth,1
0000_0123_01,110.18510627922808,3.163120086261923,141.2326824390263,123.1460426522707,80.54025249608839,14.568289981359321,Europa,0
0000_0124_01,88.68570938002702,38.12914250424811,75.50450942422219,67.52015749164664,62.92693254081496,29.953858540848437,Mars,0
0000_0125_01,249.04556258099785,78.45913788392748,212.23928325513975,64.44784408470244,57.252479347752725,76.05871171140015,Earth,1
0000_0126_01,69.05363251306883,56.74753888980612,138.65305578988216,152.2544152932989,150.79534760525763,82.48453264248776,Mars,1
0000_0127_01,26.629772960277194,68.08264183452538,82.31600334021624,0.9688769290877914,154.4450609303399,23.820196302457276,Mars,1
0000_0128_01,39.96513650876412,164.27218613511855,72.60680827411576,31.199606893858626,194.20340209859967,17.964075190377567,Europa,1
0000_0129_01,20.347565411619918,56.51639227465874,12.026748598987915,34.28078002379078,58.089743707530836,103.9032052907387,Europa,1
0000_0130_01,125.06634310661326,34.89985204731576,37.166413975085135,89.79486139927381,10.430980549837606,12.767308546397295,Europa,1
0000_0131_01,36.856297480602734,118.3606785994169,99.66315012177469,48.34903416750495,0.30974193293430474,86.32869049893105,Earth,1
0000_0132_01,76.23037137261049,106.61983376689176,93.73330412721927,59.299051708022986,7.008758280225415,146.60350062492535,Mars,0
0000_0133_01,77.35924306351816,78.14133807392872,46.954041021828615,23.22024622200794,54.80055383291071,20.64380440082715,Europa,1
0000_0134_01,61.94242342338032,63.584726472006906,42.03499153771711,92.58637713038287,73.66072555886025,352.29284424855524,Earth,0
0000_0135_01,184.99344050175395,81.63966677865787,102.04568950760697,190.2131218539234,153.1564366016898,171.9578908421003,Earth,1
0000_0136_01,48.325329233623705,94.5051223503995,55.85862256299859,222.72667277418753,32.012341559603165,57.245330129251045,Earth,0
0000_0137_01,2.20615162056756,8.281748098675003,199.55158192498564,15.359008542181542,110.32273305335585,11.8213477891039,Mars,1
0000_0138_01,111.35172173696698,30.608383221965866,174.71668851634712,108.65950065571653,10.742092646190194,25.531988554207267,Europa,1
0000_0139_01,93.08643164339553,18.667632288159673,175.54094821720292,63.65920389020614,185.5851780056523,196.12700122551968,Mars,0
0000_0140_01,52.74599346041294,124.35977762729458,25.481447157483792,18.210251796892408,125.65785704720139,51.049970632690524,Earth,0
0000_0141_01,160.71427542824281,100.65054635472528,130.2579814271594,147.4681132528032,103.91499604013816,113.88192975266571,Mars,0
0000_0142_01,130.74832345612276,28.08778201462925,66.38404342926128,48.71465955299037,9.057311358344059,141.21217323324868,Europa,1
0000_0143_01,48.46338585323042,24.596192711492783,64.60344109108019,84.45132224284427,58.34643103995205,41.24416593605801,Earth,1
0000_0144_01,55.988279424842354,104.96496702201406,85.4254476026521,41.39935893916932,69.5611049112125,43.44453698164128,Mars,1
0000_0145_01,108.18228717773104,172.01849387819487,110.90542890877785,37.62615106134099,186.09530256227652,61.69707681837791,Europa,1
0000_0146_01,93.6950710878082,89.21139002849185,2.8830826587239997,54.004982849194164,64.0444176783171,121.44368208512182,Europa,1
0000_0147_01,102.04566130842764,40.66691040731405,133.47991305262363,117.85325584748495,3.7455789958760874,166.30888960528242,Europa,0
0000_0148_01,82.19415656168977,101.95994976248915,78.44706235787835,38.68485190553968,99.60492396063691,45.9330071178843,Europa,0
0000_0149_01,59.69846732331861,22.977637942537434,29.46694266738753,39.72846651262586,20.11508388972635,6.2748054943368246,Earth,1
0000_0150_01,55.049285034587655,1.2890495137657112,113.59699242722769,57.278342785367485,103.21498202894412,99.17712354296518,Earth,1
0000_0151_01,64.64482094969756,73.52115282896023,129.50175796158894,144.4204797904136,0.9924221420229955,16.96660410497948,Mars,1
0000_0152_01,38.002472157849084,44.149824991272496,76.0788848261401,134.45465781431838,23.69423516083962,136.39872285115698,Europa,0
0000_0153_01,53.22536971610036,4.375651951011008,9.339243795573559,11.055918868649663,206.0541490710475,90.50714960106853,Europa,0
0000_0154_01,59.307247329868126,42.14610641995459,119.67077783687036,17.57115405170044,168.8322204587887,81.32300608432763,Earth,0
0000_0155_01,41.43514180263678,19.945119288521347,36.93662391187533,171.42206726903268,93.85214731204384,127.92486442999724,Mars,0
0000_0156_01,216.57745111447565,96.9085210267524,205.1409073748911,83.35708210474553,11.404079882930507,108.66945644961439,Mars,0
0000_0157_01,77.38329209117876,216.90665036782607,21.53291025003358,90.42883913587815,83.38332458125163,23.62438508044911,Earth,0
0000_0158_01,89.13034972026486,45.42981326071427,123.96256942059605,25.86137731311284,160.85497181791789,270.1414527348319,Earth,1
0000_0159_01,95.65536086338297,136.51252963040443,89.46834680165519,207.8077876751641,49.21530063728322,160.622709164314,Earth,0
0000_0160_01,67.46816702273215,170.17401674762615,34.36436368795875,36.344672866533706,220.91852609728954,0.22074619346208024,Earth,0
0000_0161_01,108.7084603742452,14.953185850501779,43.98252713260532,156.03785181400423,137.8663716011287,77.61486624137339,Earth,1
0000_0162_01,145.8595579007404,36.31645901261828,226.96566849510955,46.132734846112854,94.94948864262096,157.69369758266782,Earth,1
0000_0163_01,52.06823183517105,50.78605010670806,73.84993376142265,94.85286823242679,65.94432435837282,45.26803316894866,Mars,0
0000_0164_01,126.33761292443218,43.25976720261011,33.94621993039307,6.574054279888802,72.1589700135646,229.59963233183723,Earth,1
0000_0165_01,71.27809269364982,130.32168466140962,75.94214070820567,56.26834579468364,295.2029432671587,47.0440487667487,Earth,0
0000_0166_01,112.206015999449,151.4883829481406,19.265485321340343,21.073168201641337,131.48367715444397,27.445240168478676,Mars,1
0000_0167_01,219.67929826539475,59.59332403460952,198.3972030069338,105.83074262749673,16.081120671713535,51.04701623606458,Mars,0
0000_0168_01,5.461188399712949,43.5428834719957,83.63362231559908,9.004643218957067,228.41279189392344,27.63586601396682,Europa,1
0000_0169_01,45.37361643574896,12.58179983665513,88.70424240678338,178.14371617666058,103.80512762574128,201.2521584688931,Europa,1
0000_0170_01,58.951442962552335,135.71435851323045,69.29073590143916,85.28119791930007,42.28785601266673,69.10270131750296,Mars,1
0000_0171_01,51.58102849654382,77.13912627649907,27.582857364179137,58.25370591471574,21.151634790873132,22.279217024266664,Earth,0
0000_0172_01,22.289829058589582,157.18995454239433,81.94366231917375,6.159738167651845,60.26544306442722,119.22217293812793,Mars,0
0000_0173_01,64.11519748166438,57.79824402189223,86.00203819432886,185.31312035393557,74.92209787288519,0.45548252801146916,Earth,0
0000_0174_01,57.66907993300191,54.747389056506464,195.63225078035575,207.28117241210902,138.18295669796134,12.54342125406572,Earth,1
0000_0175_01,112.71832490360238,34.45521655711513,222.4845495123521,27.549343509281137,98.48482634126393,149.5640663895099,Earth,0
0000_0176_01,31.300189187790703,106.61140809336848,34.71046977593134,87.77866306318398,106.13661895120501,71.6731169875682,Mars,1
0000_0177_01,175.3534077157317,135.79607138387925,272.3106130613554,25.227449042264467,182.433024100268,78.36285079685814,Earth,1
0000_0178_01,3.5343166762043907,38.18443345295388,9.902793154992047,1.3127021101396856,66.74080488622126,38.67271293179056,Mars,1
0000_0179_01,302.01691665896186,146.8156911753232,70.04319938562803,30.57754148985527,55.89055940969569,159.25048721760845,Earth,0
0000_0180_01,92.56673477650062,0.0674360443682609,173.18890637745133,142.43436803964846,110.70828933138952,42.53006995189047,Earth,0
0000_0181_01,55.71575564162825,76.33015102342308,15.90044602229095,39.505522373370944,53.75556171892849,46.50618980701405,Mars,0
0000_0182_01,77.08924980611123,3.304762097552242,108.15490588794384,58.81653869461667,5.123369457901902,198.3039410409491,Mars,0
0000_0183_01,78.24724152431853,2.4104278559826113,131.1717065618854,37.10017453111384,34.064999444899286,84.57268756510928,Earth,0
0000_0184_01,7.653721467414911,92.44022070472718,236.0826563902659,138.7791711437109,228.52692047655412,44.46703735414844,Earth,1
0000_0185_01,101.4000494092092,86.6540987081656,22.90246506387777,13.608021709521957,39.62090415269746,399.5390984068005,Europa,1
0000_0186_01,77.32376245735449,34.846920001913745,11.426323658150139,33.72118248590149,68.89420312172749,160.82694054787964,Mars,0
0000_0187_01,22.717108734312724,185.64453770050326,81.27640783210543,82.65031181081062,62.4320080746912,102.77880319388403,Europa,0
0000_0188_01,54.67937180684049,7.125737067039381,124.83392793291884,124.26819899725291,51.24184070008121,108.20427926063385,Europa,1
0000_0189_01,121.48472246858645,128.1149715570353,48.1559859224585,120.66790317028058,35.08210233143053,44.224820412942066,Europa,0
0000_0190_01,14.651495206702108,8.692944659994737,19.12630276613219,10.216915739436281,2.224268787810182,32.7678210785773,Mars,0
0000_0191_01,115.63987943234723,203.79849851235204,59.952041941616045,128.92860763940897,4.01475911688847,25.676348446219492,Earth,0
0000_0192_01,51.409374413020394,72.8967948548517,76.40459272455725,158.8130525829156,61.69591410187638,46.944592168131464,Earth,1
0000_0193_01,94.5738778711988,63.87581622803661,12.141773048577463,94.01534423571412,61.564297323534035,7.20045329259186,Mars,0
0000_0194_01,47.3180925851182,17.160173408239114,170.22095895032697,51.197329272831126,90.47884208037478,111.53684144557025,Europa,0
0000_0195_01,68.53173797288368,23.171379223570938,72.82543975168633,95.08317064844046,80.27250604054203,140.6109708685766,Mars,0
0000_0196_01,58.3857436201133,3.657636488049601,43.054229242835845,113.40726633352361,23.161059262867013,65.96163799920178,Earth,0
0000_0197_01,45.37251059455279,0.22693920825264513,51.486470946386504,140.2910701701311,4.501572027673646,89.4372631735432,Mars,0
0000_0198_01,35.82087184459999,83.08671620671488,8.913509597656379,16.519988779981666,162.87965526766615,49.611423131023145,Europa,0
0000_0199_01,84.29702978306231,63.583122979056554,229.61523197549255,29.922179453084865,126.30827821766339,34.87180188907398,Mars,0
0000_0200_01,65.77873603482833,77.58938287242597,51.21571305340673,16.791784846110826,82.40162119156936,65.5631240580675,Earth,0
0000_0201_01,86.07845263682344,82.31950508753776,51.09261619639301,138.0621208954168,100.80687853118299,108.84500050066417,Earth,1
0000_0202_01,138.3051243175277,234.5654547677154,41.502556634280715,107.87397853595502,68.73256203977442,127.14218861273929,Earth,1
0000_0203_01,135.38020520349028,83.034290167058,130.87625071331354,73.85061557088547,121.59569536902643,66.2448608837858,Europa,1
0000_0204_01,107.76693679570911,60.44922016801448,140.31739387936398,93.7886057426405,52.89989646791519,52.95918261506412,Earth,1
0000_0205_01,63.78250399151227,75.75146702934315,26.79811955129292,48.01723554969488,30.913350234494914,194.88955071910215,Earth,1
0000_0206_01,81.50352672086598,92.33423006748285,59.06664931130496,60.211305729642504,66.28571052335393,30.50000385209675,Mars,0
0000_0207_01,81.37859509122089,18.342865354667133,62.853475391394824,52.1025231151047,80.00482414457211,89.00468298515722,Mars,0
0000_0208_01,81.50476863060479,51.41689411317498,197.2141655570607,29.99387543724463,195.85089167526792,62.025464661648265,Europa,1
0000_0209_01,415.2731490654721,67.6620315863556,128.89896024777755,105.33738838312816,179.33394189563413,12.681359024886099,Europa,0
0000_0210_01,87.0890510693167,46.02688574175767,30.50636907219706,66.12821062003948,92.21450185106158,13.341223406809569,Mars,1
0000_0211_01,143.55656401805987,12.383353820648317,26.159867637686887,58.07150311069579,26.97718405408034,162.19567670346981,Earth,1
0000_0212_01,125.40017634932023,46.56111570301877,89.92824219641322,82.88743855226535,8.44576790810872,20.976969368551984,Mars,1
0000_0213_01,95.1391251305798,103.41063358072488,104.95825713736299,54.724706637930446,60.450358644322705,5.266915733876928,Mars,0
0000_0214_01,1.5269244640345612,123.77078085300025,30.211842101747248,91.1413468915099,3.026681629332341,43.70557319215395,Earth,0
0000_0215_01,105.89692204932675,86.47762643141505,8.530545261316277,19.579308638497146,120.85239595881444,72.2535424855034,Mars,0
0000_0216_01,47.282521453757184,98.44861335529961,95.61552745073867,111.17403137671579,212.3139132024937,21.213803163550786,Mars,0
0000_0217_01,6.3181393259991125,57.96436755512407,25.545513575521145,23.859144913384306,51.648130696403896,63.179448884949,Earth,1
0000_0218_01,18.536354782910344,52.032846113246734,232.66847559986115,102.38796866005448,169.5013484671699,47.77237400136115,Earth,0
0000_0219_01,38.187413938632254,7.697431873359779,13.704368919415899,15.647151595051092,23.087399611230488,12.738801868767737,Europa,1
0000_0220_01,261.46585666735086,58.203621046222054,36.318366880775606,8.725405409895252,120.39541128711349,109.5584227567197,Europa,0
0000_0221_01,156.7265192591748,14.71450081857745,54.19149843214986,90.20525232101247,237.22772906590694,72.92243106762282,Mars,1
0000_0222_01,98.62601903745134,73.35624601918792,126.410176347928,3.177339374474421,161.00412066568038,57.18715217859946,Europa,1
